Domain,Action Name,Pair Type,Comparison Mode,Query Content,Answer Content,Cosine Sim Score
minecraft,move,Semi-Hard Negative (Intra-Domain Mismatch),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - moveable
2. ?var1 - agent

Preconditions:
```
(and
    (inventory ?var0)
    (handsfree ?var1)
)
```

Effects:
```
(and
    (equipped ?var0 ?var1)
    (not (handsfree ?var1))
    (not (inventory ?var0))
)
```
",0.7020046710968018
minecraft,move,Semi-Hard Negative (Intra-Domain Mismatch),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - moveable
2. ?var1 - static

Preconditions:
```
(and
    (at ?var0 ?var1)
    (agent_at ?var1)
)
```

Effects:
```
(and
    (inventory ?var0)
    (not (at ?var0 ?var1))
)
```
",0.6227985620498657
minecraft,move,Semi-Hard Negative (Intra-Domain Mismatch),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - moveable
2. ?var1 - agent
3. ?var2 - moveable

Preconditions:
```
(and
    (hypothetical ?var0)
    (is_log ?var2)
    (equipped ?var2 ?var1)
)
```

Effects:
```
(and
    (inventory ?var0)
    (is_planks ?var0)
    (handsfree ?var1)
    (not (equipped ?var2 ?var1))
    (not (hypothetical ?var0))
    (not (is_log ?var2))
)
```
",0.7756761312484741
minecraft,move,Semi-Hard Negative (Intra-Domain Mismatch),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - moveable
2. ?var1 - agent

Preconditions:
```
(equipped ?var0 ?var1)
```

Effects:
```
(and
    (inventory ?var0)
    (not (equipped ?var0 ?var1))
    (handsfree ?var1)
)
```
",0.4866301715373993
minecraft,move,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - static
2. ?var1 - static

Preconditions:
```
(not (agent_at ?var1))
```

Effects:
```
(and
    (not (agent_at ?var0))
    (not (agent_at ?var1))
)
```
",0.2226516604423523
minecraft,move,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - static
2. ?var1 - static

Preconditions:
```
(not (agent_at ?var1))
```

Effects:
```
(and
    (not (agent_at ?var1))
)
```
",0.18784019351005554
minecraft,move,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - static
2. ?var1 - static

Preconditions:
```
(not (agent_at ?var1))
```

Effects:
```
(and
    (agent_at ?var0)
    (not (agent_at ?var1))
)
```
",0.2381652593612671
minecraft,move,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - static
2. ?var1 - static

Preconditions:
```
(agent_at ?var0)
```

Effects:
```
(and
    (agent_at ?var1)
    (not (agent_at ?var1))
)
```
",0.39851778745651245
minecraft,move,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - static
2. ?var1 - static

Preconditions:
```
(agent_at ?var0)
```

Effects:
```
(and
    (agent_at ?var1)
    (not (agent_at ?var1))
)
```
",0.39851778745651245
minecraft,move,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - static
2. ?var1 - static

Preconditions:
```
(agent_at ?var1)
```

Effects:
```
(and
    (agent_at ?var1)
    (not (agent_at ?var0))
)
```
",0.40266281366348267
minecraft,move,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - static
2. ?var1 - static

Preconditions:
```
(not (agent_at ?var1))
```

Effects:
```
(and
    (not (agent_at ?var0))
    (not (agent_at ?var1))
)
```
",0.2226516604423523
minecraft,move,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - static
2. ?var1 - static

Preconditions:
```
(agent_at ?var1)
```

Effects:
```
(and
    (not (agent_at ?var1))
)
```
",0.343097060918808
minecraft,move,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - static
2. ?var1 - static

Preconditions:
```
(agent_at ?var1)
```

Effects:
```
(and
    (not (agent_at ?var1))
)
```
",0.3430973291397095
minecraft,move,Hard Negative (Manipulated Action),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: This is the agent's way of getting from one spot to another. Think of it as walking, running, or hopping across the Minecraft world. When the agent decides to move, they leave their current spot and end up at a new location. It's a simple action but essential for exploring the world and getting to different resources or areas.

Action name: move


Your answer:
","Parameters:
1. ?var0 - static
2. ?var1 - static

Preconditions:
```
(agent_at ?var0)
```

Effects:
```
(and
    (agent_at ?var1)
    (not (agent_at ?var1))
)
```
",0.39851775765419006
minecraft,recall,Positive (Correct Match),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: Imagine the agent (like a Minecraft player) has an ability to teleport an item they are currently using (equipped) straight into their inventory. That's what the recall action does. It's like saying, 'Okay, I'm done with this axe; let's magically put it back in my backpack.' This action not only puts the item away but also ensures that the agent's hands are now empty and ready for something else.

Action name: recall


Your answer:
","Parameters:
1. ?var0 - moveable
2. ?var1 - agent

Preconditions:
```
(equipped ?var0 ?var1)
```

Effects:
```
(and
    (inventory ?var0)
    (not (equipped ?var0 ?var1))
    (handsfree ?var1)
)
```
",0.48663023114204407
minecraft,recall,Easy Negative (Inter-Domain Mismatch),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: Imagine the agent (like a Minecraft player) has an ability to teleport an item they are currently using (equipped) straight into their inventory. That's what the recall action does. It's like saying, 'Okay, I'm done with this axe; let's magically put it back in my backpack.' This action not only puts the item away but also ensures that the agent's hands are now empty and ready for something else.

Action name: recall


Your answer:
","Parameters:
1. ?from - loc
2. ?to - loc

Preconditions:
```
(at ?from)
```

Effects:
```
(and
    (not (at ?from))
    (at ?to)
)
```
",0.04426306486129761
minecraft,recall,Easy Negative (Inter-Domain Mismatch),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: Imagine the agent (like a Minecraft player) has an ability to teleport an item they are currently using (equipped) straight into their inventory. That's what the recall action does. It's like saying, 'Okay, I'm done with this axe; let's magically put it back in my backpack.' This action not only puts the item away but also ensures that the agent's hands are now empty and ready for something else.

Action name: recall


Your answer:
","Parameters:
1. ?paper - paper
2. ?loc - loc

Preconditions:
```
(and
    (at ?loc)
    (wants_Paper ?loc)
    (carrying ?paper)
)
```

Effects:
```
(and
    (not (carrying ?paper))
    (not (wants_Paper ?loc))
    (satisfied ?loc)
)
```
",0.1356894075870514
minecraft,recall,Easy Negative (Inter-Domain Mismatch),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: Imagine the agent (like a Minecraft player) has an ability to teleport an item they are currently using (equipped) straight into their inventory. That's what the recall action does. It's like saying, 'Okay, I'm done with this axe; let's magically put it back in my backpack.' This action not only puts the item away but also ensures that the agent's hands are now empty and ready for something else.

Action name: recall


Your answer:
","Parameters:
1. ?paper - paper
2. ?loc - loc

Preconditions:
```
(and
    (at ?loc)
    (is_Home_Base ?loc)
    (unpacked ?paper)
)
```

Effects:
```
(and
    (not (unpacked ?paper))
    (carrying ?paper)
)
```
",0.10966470092535019
minecraft,recall,Semi-Hard Negative (Intra-Domain Mismatch),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: Imagine the agent (like a Minecraft player) has an ability to teleport an item they are currently using (equipped) straight into their inventory. That's what the recall action does. It's like saying, 'Okay, I'm done with this axe; let's magically put it back in my backpack.' This action not only puts the item away but also ensures that the agent's hands are now empty and ready for something else.

Action name: recall


Your answer:
","Parameters:
1. ?var0 - moveable
2. ?var1 - agent

Preconditions:
```
(and
    (inventory ?var0)
    (handsfree ?var1)
)
```

Effects:
```
(and
    (equipped ?var0 ?var1)
    (not (handsfree ?var1))
    (not (inventory ?var0))
)
```
",0.7020045518875122
minecraft,recall,Semi-Hard Negative (Intra-Domain Mismatch),NL Desc vs. Action Schema,"Context: Translate the given natural language description into an action schema that includes the parameters, preconditions, and effects. Ensure that only the provided predicates are used to construct the preconditions and effects.
Question: Here is the task.
A natural language description of the domain
Domain information: This domain definition sets up a basic framework for actions and interactions in a simplified Minecraft-like environment, focusing on movement, item management, and basic crafting.

A list of available predicates
1. (is_grass ?arg0 - moveable) ;; the object is grass
2. (is_log ?arg0 - moveable) ;; the object is a log
3. (is_planks ?arg0 - moveable) ;; the object is a plank
4. (at ?arg0 - moveable ?arg1 - static) ;; the object is at a location
5. (agent_at ?arg0 - static) ;; the agent is at a location
6. (inventory ?arg0 - moveable) ;; the object is in the agent's inventory
7. (hypothetical ?arg0 - moveable) ;; the object is hypothetical
8. (equipped ?arg0 - moveable ?arg1 - agent) ;; the agent is holding the object
9. (handsfree ?arg0 - agent) ;; the agent has empty hands

Action Description: Imagine the agent (like a Minecraft player) has an ability to teleport an item they are currently using (equipped) straight into their inventory. That's what the recall action does. It's like saying, 'Okay, I'm done with this axe; let's magically put it back in my backpack.' This action not only puts the item away but also ensures that the agent's hands are now empty and ready for something else.

Action name: recall


Your answer:
","Parameters:
1. ?var0 - moveable
2. ?var1 - static

Preconditions:
```
(and
    (at ?var0 ?var1)
    (agent_at ?var1)
)
```

Effects:
```
(and
    (inventory ?var0)
    (not (at ?var0 ?var1))
)
```
",0.6227983832359314
